time,DailyPrecipitation
16/11/06,2.68576074
17/11/06,4.69416094
18/11/06,10.6372976
19/11/06,2.05266333
20/11/06,8.19510078
21/11/06,4.18238354
22/11/06,6.21480846
23/11/06,16.1759949
24/11/06,7.24591494
25/11/06,71.8183517
26/11/06,10.7647429
27/11/06,1.68978417
28/11/06,0.989717782
29/11/06,0.715937138
30/11/06,8.67009163
1/12/06,13.3356075
2/12/06,1.40178323
3/12/06,9.36483097
4/12/06,0.14286232
5/12/06,5.76990557
6/12/06,4.87194109
7/12/06,4.00606871
8/12/06,3.84707975
9/12/06,7.03548241
10/12/06,6.2497983
11/12/06,4.65025091
12/12/06,12.4139214
13/12/06,16.873394
14/12/06,24.8548832
15/12/06,4.43936157
16/12/06,1.41778481
17/12/06,7.2027154
18/12/06,12.3944769
19/12/06,10.8371267
20/12/06,4.47382402
21/12/06,2.74707031
22/12/06,23.6739788
23/12/06,3.75683689
24/12/06,7.92523384
25/12/06,3.23404479
26/12/06,5.52348995
27/12/06,12.4812851
28/12/06,4.39798117
29/12/06,9.23362923
30/12/06,1.6350553
31/12/06,4.76387262
1/01/07,9.85482121
2/01/07,7.39610672
3/01/07,1.95352769
4/01/07,2.93773413
5/01/07,2.79433084
6/01/07,2.21754169
7/01/07,2.14084983
8/01/07,2.07340741
9/01/07,0.887173533
10/01/07,2.07337785
11/01/07,13.8771238
12/01/07,15.8646612
13/01/07,1.75824833
14/01/07,3.46773148
15/01/07,0.900366604
16/01/07,0.721856236
17/01/07,33.7651215
18/01/07,2.91326022
19/01/07,1.39018071
20/01/07,8.46864796
21/01/07,25.2009945
22/01/07,6.7354722
23/01/07,7.33666325
24/01/07,2.35247731
25/01/07,2.47411895
26/01/07,2.44305134
27/01/07,0.760538936
28/01/07,0.506671727
29/01/07,0.068081953
30/01/07,2.71930051
31/01/07,0.882420421
1/02/07,0.001070628
2/02/07,2.36086965
3/02/07,0
4/02/07,1.83E-05
5/02/07,0
6/02/07,0
7/02/07,0
8/02/07,0
9/02/07,0.006375277
10/02/07,0.179522946
11/02/07,10.8173733
12/02/07,0.408066958
13/02/07,0.23616381
14/02/07,1.15670967
15/02/07,1.56328809
16/02/07,0
17/02/07,0
18/02/07,0
19/02/07,0
20/02/07,0.160554513
21/02/07,0.000105138
22/02/07,0
23/02/07,0.076997273
24/02/07,16.5555134
25/02/07,19.2256031
26/02/07,8.6137104
27/02/07,5.65052986
28/02/07,1.75936401
1/03/07,1.62307167
2/03/07,13.8010139
3/03/07,2.49741673
4/03/07,4.86445808
5/03/07,25.0964432
6/03/07,0.347102165
7/03/07,13.1357422
8/03/07,37.8045006
9/03/07,15.8641968
10/03/07,1.81956387
11/03/07,1.68164146
12/03/07,0.074230075
13/03/07,6.98940992
14/03/07,0.15246816
15/03/07,2.80607915
16/03/07,3.14481187
17/03/07,2.07729745
18/03/07,8.03748322
19/03/07,1.6795758
20/03/07,50.5695305
21/03/07,1.94755018
22/03/07,3.91872764
23/03/07,5.71782303
24/03/07,3.19082117
25/03/07,29.8981533
26/03/07,1.0196774
27/03/07,47.2585106
28/03/07,13.1781874
29/03/07,2.82869291
30/03/07,4.80211592
31/03/07,11.2763538
1/04/07,0.357456893
2/04/07,29.1145725
3/04/07,0.317989618
4/04/07,0.238967925
5/04/07,5.00445461
6/04/07,22.3527622
7/04/07,1.3825022
8/04/07,0.334169477
9/04/07,94.7973022
10/04/07,5.58303595
11/04/07,0.070761927
12/04/07,4.88265419
13/04/07,15.1091471
14/04/07,16.9866238
15/04/07,1.16351831
16/04/07,11.1127558
17/04/07,7.61963081
18/04/07,3.6977942
19/04/07,21.3532829
20/04/07,12.2273474
21/04/07,8.27476883
22/04/07,4.48640633
23/04/07,2.41386151
24/04/07,35.3948288
25/04/07,6.16279936
26/04/07,8.23051929
27/04/07,5.06473589
28/04/07,43.0100937
29/04/07,3.61225247
30/04/07,5.33158064
1/05/07,17.817955
2/05/07,4.97662354
3/05/07,11.6545973
4/05/07,40.4257774
5/05/07,8.04512215
6/05/07,0.51776284
7/05/07,12.8656425
8/05/07,3.33965373
9/05/07,5.62896776
10/05/07,8.61549759
11/05/07,0.702269018
12/05/07,0.847157001
13/05/07,2.52096939
14/05/07,9.19678402
15/05/07,1.79022753
16/05/07,4.32708359
17/05/07,5.21222639
18/05/07,3.0847652
19/05/07,43.3439941
20/05/07,25.547678
21/05/07,7.38202143
22/05/07,4.80767059
23/05/07,54.2421684
24/05/07,33.024231
25/05/07,7.86904812
26/05/07,15.9266453
27/05/07,0.370063484
28/05/07,38.0811615
29/05/07,18.1467018
30/05/07,40.1060753
31/05/07,4.17607117
1/06/07,3.47383642
2/06/07,16.1718273
3/06/07,4.18615437
4/06/07,30.1940231
5/06/07,1.99736726
6/06/07,1.11631453
7/06/07,0.026044296
8/06/07,9.72152996
9/06/07,5.96840715
10/06/07,7.64161921
11/06/07,3.02274823
12/06/07,3.55321479
13/06/07,1.44747853
14/06/07,6.76509762
15/06/07,30.6799183
16/06/07,32.3974648
17/06/07,69.5914459
18/06/07,11.5699844
19/06/07,1.78210604
20/06/07,21.2353802
21/06/07,19.0319462
22/06/07,12.347497
23/06/07,77.5656815
24/06/07,3.36661506
25/06/07,16.2711811
26/06/07,15.0546856
27/06/07,52.5236588
28/06/07,17.1320648
29/06/07,0.024872543
30/06/07,4.31961393
1/07/07,3.47369885
2/07/07,6.36355591
3/07/07,16.9109135
4/07/07,0.082714558
5/07/07,0.014373235
6/07/07,35.6482048
7/07/07,6.25635099
8/07/07,0.880082369
9/07/07,98.3702316
10/07/07,8.13203907
11/07/07,93.2284622
12/07/07,1.91358888
13/07/07,4.46494293
14/07/07,42.3406525
15/07/07,1.87569201
16/07/07,46.982502
17/07/07,0.010583847
18/07/07,24.6388874
19/07/07,2.15813231
20/07/07,0.039282084
21/07/07,9.90210819
22/07/07,0.03606778
23/07/07,5.12406015
24/07/07,10.253829
25/07/07,0.182375118
26/07/07,25.1867733
27/07/07,1.43359983
28/07/07,0.273808151
29/07/07,0.791626513
30/07/07,2.31084323
31/07/07,1.21530914
1/08/07,3.62163448
2/08/07,0.35017252
3/08/07,12.5022717
4/08/07,2.07643366
5/08/07,41.5814018
6/08/07,0.543467164
7/08/07,32.4158897
8/08/07,13.1246233
9/08/07,0.371909797
10/08/07,11.7579403
11/08/07,6.12077808
12/08/07,3.9635663
13/08/07,2.43933249
14/08/07,2.7963028
15/08/07,1.21950078
16/08/07,3.10584378
17/08/07,17.663332
18/08/07,8.388978
19/08/07,10.2976971
20/08/07,12.1008492
21/08/07,0.754989445
22/08/07,1.36116683
23/08/07,4.46460676
24/08/07,0
25/08/07,15.0287771
26/08/07,0.864215553
27/08/07,5.36346292
28/08/07,2.06453896
29/08/07,26.0687218
30/08/07,12.2395468
31/08/07,0.954429388
1/09/07,10.5645466
2/09/07,1.41659319
3/09/07,2.95555902
4/09/07,10.2487202
5/09/07,2.27626991
6/09/07,2.93407583
7/09/07,7.80775309
8/09/07,1.48948729
9/09/07,16.9231033
10/09/07,1.05821657
11/09/07,0.69336915
12/09/07,4.69632912
13/09/07,13.0169258
14/09/07,4.77518129
15/09/07,0.562576592
16/09/07,0.721289337
17/09/07,9.4090662
18/09/07,2.44189095
19/09/07,1.26889968
20/09/07,9.70091629
21/09/07,13.641386
22/09/07,25.1273766
23/09/07,0.189392865
24/09/07,1.31597555
25/09/07,5.67857456
26/09/07,5.45468616
27/09/07,6.52795315
28/09/07,0.80774194
29/09/07,2.43039513
30/09/07,20.2489662
1/10/07,0.590067685
2/10/07,2.76362658
3/10/07,13.773838
4/10/07,2.7315166
5/10/07,2.67731953
6/10/07,9.52322769
7/10/07,12.8228521
8/10/07,23.2182465
9/10/07,1.54495239
10/10/07,20.2769051
11/10/07,1.72976518
12/10/07,2.39335299
13/10/07,28.076683
14/10/07,12.3450041
15/10/07,10.2990608
16/10/07,12.2583723
17/10/07,11.7296267
18/10/07,0.300554782
19/10/07,31.2367153
20/10/07,16.8527851
21/10/07,2.84142542
22/10/07,20.184164
23/10/07,3.54667687
24/10/07,15.6808605
25/10/07,0.149636284
26/10/07,6.82515192
27/10/07,0.734291434
28/10/07,8.06727123
29/10/07,1.86058855
30/10/07,4.6714139
31/10/07,0.365662247
1/11/07,4.5231986
2/11/07,3.8031919
3/11/07,7.82968998
4/11/07,22.0780506
5/11/07,10.079463
6/11/07,10.7540398
7/11/07,42.1079369
8/11/07,15.188242
9/11/07,6.43147612
10/11/07,0.207741454
11/11/07,21.0272923
12/11/07,2.4607892
13/11/07,0.583038151
14/11/07,3.52728081
15/11/07,7.13800669
16/11/07,41.0444489
17/11/07,0.568748713
18/11/07,0.058906142
19/11/07,3.76076341
20/11/07,9.593009
21/11/07,7.83479214
22/11/07,0.455318183
23/11/07,6.52863646
24/11/07,4.55938959
25/11/07,5.83881044
26/11/07,1.32251406
27/11/07,0.023195591
28/11/07,1.70147121
29/11/07,2.29341006
30/11/07,0.081191585
1/12/07,0.005233881
2/12/07,0
3/12/07,0
4/12/07,0.003584263
5/12/07,0.00010612
6/12/07,0.075179733
7/12/07,46.2670135
8/12/07,2.21455193
9/12/07,2.29916096
10/12/07,0.670526624
11/12/07,38.988678
12/12/07,12.8017139
13/12/07,2.00076652
14/12/07,10.7931595
15/12/07,4.46462774
16/12/07,4.378407
17/12/07,12.4246645
18/12/07,25.5930176
19/12/07,0.143600196
20/12/07,6.66496515
21/12/07,19.2596302
22/12/07,0.680761576
23/12/07,0.103752524
24/12/07,8.00262833
25/12/07,1.3254509
26/12/07,0.11843612
27/12/07,5.55128956
28/12/07,8.37200737
29/12/07,3.75030303
30/12/07,2.62588477
31/12/07,0.005131286
1/01/08,0.001900682
2/01/08,0
3/01/08,1.31673348
4/01/08,16.9543514
5/01/08,23.8310089
6/01/08,3.34584236
7/01/08,11.9931822
8/01/08,3.10999489
9/01/08,12.3167887
10/01/08,0.833528042
11/01/08,0.010853318
12/01/08,10.6480837
13/01/08,102.521317
14/01/08,5.38849306
15/01/08,3.23583484
16/01/08,12.8002806
17/01/08,1.7229172
18/01/08,0.620528281
19/01/08,0.558906019
20/01/08,26.2841339
21/01/08,3.63202834
22/01/08,2.56626272
23/01/08,4.6171627
24/01/08,0.101873338
25/01/08,1.08317685
26/01/08,0.477907032
27/01/08,0
28/01/08,0.093709879
29/01/08,0
30/01/08,0.011092884
31/01/08,0.707435071
1/02/08,0.140130758
2/02/08,0
3/02/08,0
4/02/08,0.012242936
5/02/08,0.262855113
6/02/08,0.02395851
7/02/08,1.42098773
8/02/08,7.14163208
9/02/08,11.8950853
10/02/08,5.31073141
11/02/08,12.0037708
12/02/08,19.4986115
13/02/08,26.7601089
14/02/08,14.1279716
15/02/08,19.5018196
16/02/08,2.04370427
17/02/08,4.826653
18/02/08,4.76471949
19/02/08,3.55252934
20/02/08,8.56014061
21/02/08,5.54660416
22/02/08,4.9638896
23/02/08,15.9759283
24/02/08,17.0650177
25/02/08,0.546963155
26/02/08,3.38162518
27/02/08,2.57038188
28/02/08,10.510026
29/02/08,2.97999644
1/03/08,2.35199261
2/03/08,1.7795577
3/03/08,7.2850008
4/03/08,16.5097599
5/03/08,9.59555721
6/03/08,3.55846572
7/03/08,3.71188116
8/03/08,0.174046546
9/03/08,24.4050846
10/03/08,8.8421011
11/03/08,1.59025478
12/03/08,6.56395864
13/03/08,25.1155396
14/03/08,16.7111282
15/03/08,0.00164492
16/03/08,8.22557354
17/03/08,1.9117409
18/03/08,0.1421296
19/03/08,9.88736248
20/03/08,6.74872017
21/03/08,8.02571583
22/03/08,12.1708269
23/03/08,1.14380217
24/03/08,1.3821516
25/03/08,8.31141949
26/03/08,3.69970465
27/03/08,2.11051464
28/03/08,0.693212211
29/03/08,30.0613556
30/03/08,11.7589188
31/03/08,0.000128617
1/04/08,0
2/04/08,0
3/04/08,0
4/04/08,14.003952
5/04/08,0.193016499
6/04/08,8.00495815
7/04/08,17.9391384
8/04/08,0.194868639
9/04/08,3.75475121
10/04/08,2.53606153
11/04/08,7.3494463
12/04/08,1.35781169
13/04/08,9.99968529
14/04/08,2.13935566
15/04/08,22.5140285
16/04/08,4.8160429
17/04/08,4.64880085
18/04/08,3.19706202
19/04/08,4.09493017
20/04/08,29.3033695
21/04/08,9.53606129
22/04/08,14.2225924
23/04/08,7.53568268
24/04/08,6.00987339
25/04/08,0.234509155
26/04/08,4.62881994
27/04/08,3.56039429
28/04/08,0.169951648
29/04/08,0.390949458
30/04/08,21.6534958
1/05/08,61.0932083
2/05/08,11.0667362
3/05/08,0.068618558
4/05/08,0
5/05/08,0
6/05/08,0.20538719
7/05/08,2.27985215
8/05/08,0.434164494
9/05/08,10.415062
10/05/08,0.789104462
11/05/08,2.69697976
12/05/08,0.478076071
13/05/08,40.0100098
14/05/08,0.141483694
15/05/08,2.2312119
16/05/08,18.4368935
17/05/08,31.9373226
18/05/08,8.04453468
19/05/08,0.094692633
20/05/08,2.24357057
21/05/08,33.8531303
22/05/08,2.60211658
23/05/08,23.9450893
24/05/08,71.1067963
25/05/08,2.28172851
26/05/08,7.1793108
27/05/08,14.0504313
28/05/08,57.2730713
29/05/08,2.06172299
30/05/08,2.56422687
31/05/08,8.93249321
1/06/08,14.9103212
2/06/08,9.73318481
3/06/08,0.977157831
4/06/08,0.11630322
5/06/08,1.13589621
6/06/08,8.11159706
7/06/08,5.76237011
8/06/08,9.5337944
9/06/08,0.080402769
10/06/08,18.0219555
11/06/08,0.30925405
12/06/08,1.32242191
13/06/08,5.6321559
14/06/08,1.42427313
15/06/08,7.51354742
16/06/08,28.6715908
17/06/08,4.75383711
18/06/08,24.2552013
19/06/08,14.0975475
20/06/08,2.36614323
21/06/08,42.1231804
22/06/08,15.9648628
23/06/08,6.13941956
24/06/08,12.877739
25/06/08,36.5750504
26/06/08,3.98497415
27/06/08,2.66682792
28/06/08,3.03176165
29/06/08,10.6752291
30/06/08,14.2815313
1/07/08,14.8686991
2/07/08,2.11027193
3/07/08,33.9294243
4/07/08,2.75513864
5/07/08,5.85579681
6/07/08,2.86819196
7/07/08,4.57847738
8/07/08,8.32016182
9/07/08,8.13163853
10/07/08,18.5642376
11/07/08,5.02765465
12/07/08,27.6386261
13/07/08,1.53249824
14/07/08,76.952034
15/07/08,24.5230484
16/07/08,0.068564087
17/07/08,0.099704608
18/07/08,1.19169605
19/07/08,1.65421832
20/07/08,6.43738365
21/07/08,7.99449682
22/07/08,0.492895097
23/07/08,21.8242493
24/07/08,5.49749231
25/07/08,9.51364803
26/07/08,17.6357937
27/07/08,16.6072807
28/07/08,2.79145098
29/07/08,21.8899345
30/07/08,34.5235176
31/07/08,1.93296778
1/08/08,3.07541442
2/08/08,3.41972208
3/08/08,4.29757166
4/08/08,21.5378723
5/08/08,10.3007154
6/08/08,26.1431255
7/08/08,0.107992284
8/08/08,8.30241108
9/08/08,2.27861643
10/08/08,7.07906294
11/08/08,0.619443595
12/08/08,3.78483391
13/08/08,0.516055644
14/08/08,2.86111999
15/08/08,12.6439638
16/08/08,2.45860386
17/08/08,5.45170927
18/08/08,1.17793596
19/08/08,40.8913193
20/08/08,1.07074702
21/08/08,0.006717763
22/08/08,1.62464476
23/08/08,0.770037711
24/08/08,2.13915443
25/08/08,2.68132806
26/08/08,13.9675722
27/08/08,2.84474564
28/08/08,1.47981358
29/08/08,12.2082672
30/08/08,15.1569853
31/08/08,10.014472
1/09/08,5.82751703
2/09/08,0.184928417
3/09/08,2.24783754
4/09/08,19.5122223
5/09/08,0.299058408
6/09/08,8.00432873
7/09/08,0.347731173
8/09/08,27.941412
9/09/08,3.25734973
10/09/08,18.9350662
11/09/08,4.61773634
12/09/08,1.41167128
13/09/08,10.2439251
14/09/08,16.6561985
15/09/08,9.18136883
16/09/08,19.7026157
17/09/08,0.550807714
18/09/08,3.10485935
19/09/08,1.5971663
20/09/08,0.39060095
21/09/08,3.40824795
22/09/08,3.89350557
23/09/08,2.3398459
24/09/08,0.340605378
25/09/08,0.475809991
26/09/08,33.6987114
27/09/08,0.40060547
28/09/08,1.28964972
29/09/08,2.48140764
30/09/08,22.4847164
1/10/08,3.01114821
2/10/08,3.73278308
3/10/08,8.30817604
4/10/08,0.049615953
5/10/08,6.10910749
6/10/08,8.59633541
7/10/08,23.0611935
8/10/08,1.57201076
9/10/08,1.64143848
10/10/08,4.27709961
11/10/08,8.50012779
12/10/08,5.05064869
13/10/08,10.6682568
14/10/08,22.6809349
15/10/08,12.9988308
16/10/08,9.81669998
17/10/08,0.776467979
18/10/08,2.18397474
19/10/08,19.9362774
20/10/08,5.0789032
21/10/08,9.25671577
22/10/08,2.70140696
23/10/08,0.177437022
24/10/08,12.3264751
25/10/08,17.4371433
26/10/08,1.32346761
27/10/08,0.065777928
28/10/08,50.3875618
29/10/08,12.4451427
30/10/08,2.89407039
31/10/08,0.021266358
1/11/08,38.0260239
2/11/08,2.60917473
3/11/08,26.4398556
4/11/08,1.18042219
5/11/08,0.772399783
6/11/08,0.02808027
7/11/08,0.657420456
8/11/08,2.70350385
9/11/08,7.12039566
10/11/08,0.615306258
11/11/08,15.4162235
12/11/08,0.009316726
13/11/08,5.20297813
14/11/08,1.55719054
15/11/08,11.4996958
16/11/08,8.70483875
17/11/08,5.45469713
18/11/08,18.6317883
19/11/08,7.95809078
20/11/08,2.35603452
21/11/08,2.55208802
22/11/08,5.73107767
23/11/08,1.32147384
24/11/08,10.2888117
25/11/08,15.1444407
26/11/08,2.91676044
27/11/08,15.8257904
28/11/08,1.80587435
29/11/08,0.065965287
30/11/08,12.02318
1/12/08,2.13149476
2/12/08,3.76402068
3/12/08,25.2260113
4/12/08,9.1335125
5/12/08,0.479994565
6/12/08,1.77545857
7/12/08,2.57127333
8/12/08,0.761134624
9/12/08,5.90870714
10/12/08,0.065956228
11/12/08,3.36427355
12/12/08,0.303103864
13/12/08,9.77824211
14/12/08,3.46253562
15/12/08,1.70753467
16/12/08,0.166681096
17/12/08,0.920181751
18/12/08,0.14815098
19/12/08,0.065885939
20/12/08,0.810400009
21/12/08,1.07E-05
22/12/08,0.063174337
23/12/08,23.8487549
24/12/08,75.1871948
25/12/08,2.08810258
26/12/08,0.021711608
27/12/08,0
28/12/08,1.12437034
29/12/08,12.7874699
30/12/08,2.48670292
31/12/08,3.56445169
1/01/09,1.746158
2/01/09,3.53612685
3/01/09,1.29869962
4/01/09,9.40911388
5/01/09,7.71114254
6/01/09,5.38822031
7/01/09,14.9641047
8/01/09,1.50119865
9/01/09,4.94165754
10/01/09,19.9852753
11/01/09,10.0181694
12/01/09,2.51707244
13/01/09,8.76038456
14/01/09,38.8358955
15/01/09,2.41744447
16/01/09,6.04231691
17/01/09,3.01378298
18/01/09,5.25669622
19/01/09,25.9060326
20/01/09,13.9310951
21/01/09,3.9610486
22/01/09,8.35407829
23/01/09,5.38591433
24/01/09,1.53822088
25/01/09,1.87235534
26/01/09,1.15565681
27/01/09,8.14224434
28/01/09,26.3564224
29/01/09,2.48270154
30/01/09,31.4403572
31/01/09,18.0044174
1/02/09,0.699384987
2/02/09,12.6724558
3/02/09,0.805692434
4/02/09,1.50865626
5/02/09,25.7478371
6/02/09,0.33011663
7/02/09,8.13230324
8/02/09,1.55911624
9/02/09,10.4297771
10/02/09,7.40701723
11/02/09,45.4975204
12/02/09,8.48051453
13/02/09,5.93627501
14/02/09,0.067689098
15/02/09,2.8541286
16/02/09,1.53837109
17/02/09,28.742878
18/02/09,1.8567872
19/02/09,46.7505875
20/02/09,4.75006628
21/02/09,6.03730822
22/02/09,3.13568401
23/02/09,0.475930184
24/02/09,1.32818818
25/02/09,0.650392413
26/02/09,1.25789082
27/02/09,26.1680069
28/02/09,12.3353615
1/03/09,3.90966439
2/03/09,30.3590832
3/03/09,19.5649014
4/03/09,15.2454872
5/03/09,2.94430113
6/03/09,15.719202
7/03/09,1.95269299
8/03/09,0.081397653
9/03/09,0.588817537
10/03/09,0.007687642
11/03/09,0.031456124
12/03/09,1.00737989
13/03/09,1.43810225
14/03/09,3.4056108
15/03/09,13.1238995
16/03/09,4.57907629
17/03/09,5.7739892
18/03/09,3.63970757
19/03/09,9.44791126
20/03/09,4.34206963
21/03/09,1.17419612
22/03/09,1.85751176
23/03/09,17.8541126
24/03/09,20.0952721
25/03/09,6.84715557
26/03/09,20.4778004
27/03/09,8.55408764
28/03/09,20.4699097
29/03/09,7.36700964
30/03/09,4.77743196
31/03/09,1.73950756
1/04/09,9.42342472
2/04/09,43.1377106
3/04/09,8.60622501
4/04/09,2.75904298
5/04/09,4.6977725
6/04/09,4.82569075
7/04/09,36.019474
8/04/09,47.9950333
9/04/09,32.7897911
10/04/09,1.31832802
11/04/09,2.82013917
12/04/09,24.4203262
13/04/09,7.68997526
14/04/09,10.3537493
15/04/09,2.05105996
16/04/09,1.07655871
17/04/09,25.6074104
18/04/09,4.98009586
19/04/09,3.83301735
20/04/09,8.98398399
21/04/09,3.50676894
22/04/09,9.71926975
23/04/09,8.17366314
24/04/09,6.56485939
25/04/09,13.786417
26/04/09,11.2893629
27/04/09,20.0475292
28/04/09,4.37192202
29/04/09,28.6263008
30/04/09,3.28973126
1/05/09,69.0637741
2/05/09,0.115348771
3/05/09,13.3932858
4/05/09,10.6688213
5/05/09,0.071059763
6/05/09,105.372162
7/05/09,0.486186951
8/05/09,20.4510098
9/05/09,5.51898003
10/05/09,15.8889189
11/05/09,15.9695759
12/05/09,2.36190248
13/05/09,12.7389383
14/05/09,32.6582031
15/05/09,4.5192976
16/05/09,1.60903168
17/05/09,13.1147041
18/05/09,4.63915873
19/05/09,16.1321468
20/05/09,0.799710572
21/05/09,11.0796032
22/05/09,0.537140191
23/05/09,0.933587372
24/05/09,5.01335764
25/05/09,0.077180125
26/05/09,21.3927555
27/05/09,3.00868082
28/05/09,36.1455803
29/05/09,11.4746923
30/05/09,8.07358646
31/05/09,6.13357687
1/06/09,5.15768003
2/06/09,2.75976825
3/06/09,18.6033421
4/06/09,15.7546339
5/06/09,5.56531096
6/06/09,4.52913475
7/06/09,9.414855
8/06/09,1.17138469
9/06/09,25.6418152
10/06/09,7.07132435
11/06/09,6.5362215
12/06/09,2.80460501
13/06/09,28.3434582
14/06/09,56.8437805
15/06/09,2.20717382
16/06/09,2.06253982
17/06/09,1.82642853
18/06/09,8.83247852
19/06/09,1.00777709
20/06/09,0.607636273
21/06/09,66.9291077
22/06/09,12.672575
23/06/09,5.52937889
24/06/09,4.57601833
25/06/09,14.8293514
26/06/09,18.2857151
27/06/09,4.59374905
28/06/09,6.74553347
29/06/09,6.17502403
30/06/09,0.021467565
1/07/09,1.6972791
2/07/09,69.9313202
3/07/09,25.4888096
4/07/09,3.08484173
5/07/09,4.91482496
6/07/09,2.16222501
7/07/09,14.8098097
8/07/09,1.98230648
9/07/09,55.7476349
10/07/09,2.99578691
11/07/09,0.126692042
12/07/09,60.1110992
13/07/09,3.57499194
14/07/09,9.53485489
15/07/09,6.16738129
16/07/09,16.4268208
17/07/09,2.19166398
18/07/09,2.91664052
19/07/09,6.12112999
20/07/09,6.19995689
21/07/09,7.58887863
22/07/09,0.262809515
23/07/09,5.70543623
24/07/09,45.5794525
25/07/09,14.2960176
26/07/09,0.525922477
27/07/09,0.147338539
28/07/09,1.20937014
29/07/09,3.83675623
30/07/09,16.7456226
31/07/09,13.3988943
1/08/09,1.60235131
2/08/09,1.47764623
3/08/09,1.2639097
4/08/09,5.5863781
5/08/09,12.9768867
6/08/09,24.3772144
7/08/09,1.89882839
8/08/09,3.4889729
9/08/09,11.8811064
10/08/09,4.79232454
11/08/09,10.4992304
12/08/09,1.55429149
13/08/09,12.4929676
14/08/09,1.37716854
15/08/09,8.97825527
16/08/09,3.16738844
17/08/09,1.49112332
18/08/09,15.3511677
19/08/09,0.153014362
20/08/09,0.159547359
21/08/09,22.524662
22/08/09,2.20416307
23/08/09,0.74585402
24/08/09,2.41878772
25/08/09,31.6587162
26/08/09,3.09053373
27/08/09,0.613658786
28/08/09,3.25212264
29/08/09,7.28610849
30/08/09,4.37724733
31/08/09,0.162744641
1/09/09,0.809729517
2/09/09,2.37115836
3/09/09,12.5770721
4/09/09,6.08441019
5/09/09,0.034182962
6/09/09,2.69445181
7/09/09,14.5785007
8/09/09,11.2048912
9/09/09,1.32775486
10/09/09,0.721137524
11/09/09,3.32444859
12/09/09,3.28143597
13/09/09,1.57794631
14/09/09,14.0215416
15/09/09,11.4203272
16/09/09,0.89873445
17/09/09,24.0980587
18/09/09,0
19/09/09,20.0206795
20/09/09,10.1088133
21/09/09,19.6861095
22/09/09,5.42296457
23/09/09,0.692835927
24/09/09,1.6348865
25/09/09,7.78717136
26/09/09,5.11022043
27/09/09,1.22655356
28/09/09,33.8786812
29/09/09,0
30/09/09,1.08543408
1/10/09,5.90376806
2/10/09,10.4217768
3/10/09,22.6455173
4/10/09,0.002812162
5/10/09,5.32726097
6/10/09,6.96974421
7/10/09,14.2807541
8/10/09,1.19541538
9/10/09,0.158664212
10/10/09,2.50954628
11/10/09,6.05586386
12/10/09,11.2048588
13/10/09,0.18706654
14/10/09,1.86788797
15/10/09,12.3822117
16/10/09,19.8173199
17/10/09,5.2645092
18/10/09,5.11022282
19/10/09,11.4099417
20/10/09,1.14237988
21/10/09,15.9527102
22/10/09,0.011466172
23/10/09,12.8758583
24/10/09,14.832365
25/10/09,2.76892495
26/10/09,0
27/10/09,8.75729179
28/10/09,0.637798905
29/10/09,3.06214714
30/10/09,0.163229406
31/10/09,0.000730426
1/11/09,0.186253354
2/11/09,2.07866764
3/11/09,4.34025621
4/11/09,20.5985641
5/11/09,28.3990479
6/11/09,7.43297815
7/11/09,4.30121851
8/11/09,8.68885803
9/11/09,2.18987131
10/11/09,1.95572257
11/11/09,8.96432018
12/11/09,3.31873631
13/11/09,14.7186136
14/11/09,0.467405647
15/11/09,3.89281011
16/11/09,4.62940836
17/11/09,8.93966389
18/11/09,12.5083609
19/11/09,16.9743214
20/11/09,14.1370449
21/11/09,1.74878371
22/11/09,9.98013115
23/11/09,4.95882845
24/11/09,5.90438223
25/11/09,0.322968632
26/11/09,0.145417303
27/11/09,7.30689716
28/11/09,16.3416557
29/11/09,7.5776372
30/11/09,7.6694665
1/12/09,14.4721346
2/12/09,3.20637465
3/12/09,19.9426098
4/12/09,0.945988178
5/12/09,0.031865507
6/12/09,0.015371848
7/12/09,0.031819277
8/12/09,2.85500765
9/12/09,1.40293992
10/12/09,2.45740509
11/12/09,11.5062714
12/12/09,12.9522114
13/12/09,4.99260569
14/12/09,1.8981936
15/12/09,0.208857551
16/12/09,2.96625376
17/12/09,1.94090664
18/12/09,4.75780153
19/12/09,1.59449697
20/12/09,10.6508865
21/12/09,8.7715683
22/12/09,4.08440924
23/12/09,0.218570173
24/12/09,0.291822553
25/12/09,4.21610117
26/12/09,22.4628754
27/12/09,10.5507288
28/12/09,5.74968719
29/12/09,0.575011194
30/12/09,0.506160796
31/12/09,0.984731674
1/01/10,0
2/01/10,0
3/01/10,0
4/01/10,0.002951975
5/01/10,0.035231307
6/01/10,12.6973429
7/01/10,2.88807678
8/01/10,2.1843524
9/01/10,0.386801094
10/01/10,0
11/01/10,0
12/01/10,1.46287894
13/01/10,0.004288822
14/01/10,2.02950406
15/01/10,8.37001705
16/01/10,10.9489422
17/01/10,3.99184537
18/01/10,2.06140018
19/01/10,2.95625949
20/01/10,0.807471216
21/01/10,0.003442318
22/01/10,9.04052734
23/01/10,19.0228691
24/01/10,10.1298113
25/01/10,42.5212173
26/01/10,2.12153506
27/01/10,1.39226532
28/01/10,1.71353865
29/01/10,0.449420363
30/01/10,9.64E-05
31/01/10,0.000171116
1/02/10,0.369835824
2/02/10,3.5341568
3/02/10,1.32149124
4/02/10,4.82018375
5/02/10,4.43314934
6/02/10,4.44581175
