LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	TRIP COMMENTS	
2023-02-01 19:52:43.339242	Colombia	CO	Vaupés	CO-VAU							MCH road at Cano River/Santa Cruz	L3116400	P	1.1223300	-70.0937700	2014-08-17	05:45:00	obsr107352	S40901836	Traveling	P22	EBIRD	720	4.023		5	1	G1893744		
2018-08-07 18:01:31	Colombia	CO	Vaupés	CO-VAU							MCH road at Cano River/Santa Cruz	L3116400	P	1.1223300	-70.0937700	2014-08-17	05:45:00	obsr162605	S31204376	Traveling	P22	EBIRD	720	4.023		5	1	G1893744		
2016-08-22 20:10:33	Colombia	CO	Vaupés	CO-VAU							street in Mitu	L3118263	P	1.2415725	-70.2364218	2014-08-19	16:30:00	obsr162605	S31204381	Traveling	P22	EBIRD	60	0.805		5	1	G1893748		
2016-08-22 20:10:33	Colombia	CO	Vaupés	CO-VAU							street in Mitu	L3118263	P	1.2415725	-70.2364218	2014-08-19	16:30:00	obsr101311	S20204701	Traveling	P22	EBIRD	60	0.805		5	1	G1893748		
2017-12-04 07:50:54	Colombia	CO	Vaupés	CO-VAU							street in Mitu	L3118263	P	1.2415725	-70.2364218	2014-08-19	16:30:00	obsr107352	S40901832	Traveling	P22	EBIRD	60	0.805		5	1	G1893748		
2017-05-05 09:32:10	Colombia	CO	Vaupés	CO-VAU							street in Mitu	L3118263	P	1.2415725	-70.2364218	2014-08-19	16:30:00	obsr915176	S36558772	Traveling	P22	EBIRD	60	0.805		5	1	G1893748		
2024-01-02 13:24:37.40006	Colombia	CO	Vaupés	CO-VAU							Comunidad Indígena Santa Marta	L3455328	H	1.2789939	-70.2263582	2014-04-16	05:45:00	obsr1704441	S71504662	Traveling	P22	EBIRD	370	17.000		5	1		Bird seen on Santa Marta-Golondidrinas and from boat	
2024-02-28 17:44:57.461418	Colombia	CO	Vaupés	CO-VAU							Comunidad Indígena Santa Marta	L3455328	H	1.2789939	-70.2263582	2014-10-05	07:00:00	obsr1334452	S67978924	Historical	P62	EBIRD					1		Originally entered in My Birding from HBW Alive (birdlist ID: 1291278). Prepared and uploaded by eBird staff; taxonomy updated and locations reconciled. <br><br>Original My Birding birdlist title: <b>Santa Marta village and Río Cajure trail (05 Oct 2014 07:00)</b>. Original territory and coordinates: Colombia (1.28557, -70.23405). <br /><br /><b>Birdlist Comments: </b>	
2024-01-02 13:24:42.78629	Colombia	CO	Vaupés	CO-VAU							Pueblo Nuevo	L3571110	H	1.1380562	-70.1134560	2014-04-15	05:50:00	obsr1704441	S71504175	Traveling	P22	EBIRD	645	9.000		5	1			
2024-01-02 13:24:42.885571	Colombia	CO	Vaupés	CO-VAU							Pueblo Nuevo	L3571110	H	1.1380562	-70.1134560	2014-11-07	06:30:00	obsr1461705	S98738076	Traveling	P22	EBIRD	540	4.828		3	1	G7515883		
2024-01-02 13:24:42.688228	Colombia	CO	Vaupés	CO-VAU							Pueblo Nuevo	L3571110	H	1.1380562	-70.1134560	2014-11-07	06:30:00	obsr971049	S98293788	Traveling	P22	EBIRD	540	4.828		3	1	G7515883		
2021-12-11 10:13:05.22895	Colombia	CO	Vaupés	CO-VAU							Pueblo Nuevo	L3571110	H	1.1380562	-70.1134560	2014-11-09	06:30:00	obsr971049	S98330693	Traveling	P22	EBIRD	540	8.047		3	1	G7515873		
2023-11-17 14:59:48.46251	Colombia	CO	Vaupés	CO-VAU							Pueblo Nuevo	L3571110	H	1.1380562	-70.1134560	2014-07-20	06:00:00	obsr693372	S27537633	Traveling	P22	EBIRD	720	5.000		5	1		Birded two trails at Pueblo Nuevo. With Miguel Portura & Lorenzo.	
2020-08-11 20:55:46	Colombia	CO	Vaupés	CO-VAU							Pueblo Nuevo	L3571110	H	1.1380562	-70.1134560	2014-10-20		obsr162605	S31130482	Historical	P62	EBIRD				9	1	G1887327	Guided tour with Diego Calderon of Colombia Birding, Jorgé Gonzales	
2024-01-02 13:24:43.342953	Colombia	CO	Vaupés	CO-VAU							Pueblo Nuevo	L3571110	H	1.1380562	-70.1134560	2014-05-01	06:00:00	obsr693372	S27667779	Traveling	P22	EBIRD	720	7.000		8	1		Birding with friends (Luis Miguel Renjifo, Ana María Castaño et al.).	
2022-10-26 10:32:38.175489	Colombia	CO	Vaupés	CO-VAU							Pueblo Nuevo	L3571110	H	1.1380562	-70.1134560	2014-11-19	05:46:00	obsr162387	S21358435	Incidental	P20	EBIRD				1	1			
2020-08-11 20:55:46	Colombia	CO	Vaupés	CO-VAU							Pueblo Nuevo	L3571110	H	1.1380562	-70.1134560	2014-10-20		obsr532139	S30803210	Historical	P62	EBIRD				9	1	G1887327	Guided tour with Diego Calderon of Colombia Birding, Jorgé Gonzales	
2020-08-11 20:55:46	Colombia	CO	Vaupés	CO-VAU							Pueblo Nuevo	L3571110	H	1.1380562	-70.1134560	2014-10-20		obsr915176	S36558787	Historical	P62	EBIRD				9	1	G1887327	Guided tour with Diego Calderon of Colombia Birding, Jorgé Gonzales	
2021-12-11 10:13:05.22895	Colombia	CO	Vaupés	CO-VAU							Pueblo Nuevo	L3571110	H	1.1380562	-70.1134560	2014-11-09	06:30:00	obsr1461705	S98738060	Traveling	P22	EBIRD	540	8.047		3	1	G7515873		
2023-10-24 06:08:49.919429	Colombia	CO	Vaupés	CO-VAU							Mitú: carretera a los Cerros de Urania	L4261407	P	1.2718606	-70.2112441	2014-07-16	15:00:00	obsr693372	S27524964	Traveling	P22	EBIRD	180	5.000		4	1		Birded along the road to Urania (not reaching Cerro Urania).	
2016-03-26 11:42:56	Colombia	CO	Vaupés	CO-VAU							Mitú: carretera a los Cerros de Urania	L4261407	P	1.2718606	-70.2112441	2014-04-28	07:00:00	obsr693372	S27666778	Traveling	P22	EBIRD	600	7.000		7	1		Birding with a group of friends: Luis Miguel Renjifo, Miguel Rincón Ruiz, Ana María Castaño, Eugenia Seidel. Our local guide: Miguel Portura.	
2021-03-31 20:06:57.37985	Colombia	CO	Vaupés	CO-VAU							Mitú	L4803775	P	1.2529423	-70.2342653	2014-10-16		obsr915176	S36558794	Historical	P62	EBIRD				7	1	G1887333	Guided tour with Diego Calderon of Colombia Birding	
2021-03-31 20:06:57.37985	Colombia	CO	Vaupés	CO-VAU							Mitú	L4803775	P	1.2529423	-70.2342653	2014-10-23		obsr915176	S36558778	Historical	P62	EBIRD				8	1	G1887322	Guided tour with Diego Calderon of Colombia Birding, Jorgé Gonzales	
2021-03-31 20:06:57.37985	Colombia	CO	Vaupés	CO-VAU							Mitú	L4803775	P	1.2529423	-70.2342653	2014-10-16		obsr162605	S31130494	Historical	P62	EBIRD				7	1	G1887333	Guided tour with Diego Calderon of Colombia Birding	
2021-03-31 20:06:57.37985	Colombia	CO	Vaupés	CO-VAU							Mitú	L4803775	P	1.2529423	-70.2342653	2014-10-21		obsr162605	S31130477	Incidental	P20	EBIRD				1	0	G1887324		
2021-03-31 20:06:57.37985	Colombia	CO	Vaupés	CO-VAU							Mitú	L4803775	P	1.2529423	-70.2342653	2014-10-23		obsr162605	S31130473	Historical	P62	EBIRD				8	1	G1887322	Guided tour with Diego Calderon of Colombia Birding, Jorgé Gonzales	
2021-03-31 20:06:57.37985	Colombia	CO	Vaupés	CO-VAU							Mitú	L4803775	P	1.2529423	-70.2342653	2014-10-21		obsr915176	S36558786	Incidental	P20	EBIRD				1	0	G1887324		
2024-01-02 13:24:53.154953	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2014-06-25	07:00:00	obsr1095083	S126318395	Historical	P62	EBIRD					0			
2022-10-26 08:27:22.437813	Colombia	CO	Vaupés	CO-VAU							Taraira, Vaupés, CO (-0.565, -69.634)	L8102278	P	-0.5645831	-69.6337761	2014-07-10	18:23:00	obsr296646	S49654907	Traveling	P22	EBIRD	120	6.437		1	1			
2020-05-18 09:53:30	Colombia	CO	Vaupés	CO-VAU							Mitu catchi vera	L10269990	P	1.2361560	-70.2362960	2015-11-11		obsr524548	S62190190	Incidental	P20	EBIRD					0			
2024-01-02 13:23:36.307182	Colombia	CO	Vaupés	CO-VAU							Mitu Ceina Cachivera	L10269991	P	1.2230020	-70.1591840	2015-11-12		obsr524548	S62190131	Incidental	P20	EBIRD					0			
2019-12-10 03:58:08	Colombia	CO	Vaupés	CO-VAU							Mitu Cachivera Bocatoma	L10269993	P	1.2442120	-70.2317550	2015-11-15		obsr524548	S62190096	Incidental	P20	EBIRD					0			
2019-12-09 17:17:18	Colombia	CO	Vaupés	CO-VAU							Mitu	L10269989	P	1.2570560	-70.2322820	2015-11-11		obsr524548	S62181351	Incidental	P20	EBIRD					0			
2020-05-18 09:53:30	Colombia	CO	Vaupés	CO-VAU							Mitu	L10269989	P	1.2570560	-70.2322820	2015-12-02		obsr524548	S62181179	Incidental	P20	EBIRD					0			
2024-01-02 13:23:36.226157	Colombia	CO	Vaupés	CO-VAU							Mitu	L10269989	P	1.2570560	-70.2322820	2015-11-10		obsr524548	S62190214	Incidental	P20	EBIRD					0			
2024-01-02 13:23:36.367323	Colombia	CO	Vaupés	CO-VAU							Mitu Cachivera Bocatoma	L10269993	P	1.2442120	-70.2317550	2015-11-14		obsr524548	S62190273	Incidental	P20	EBIRD					0			
2023-11-17 14:58:36.634952	Colombia	CO	Vaupés	CO-VAU							Mitu Puenta Latte	L10269992	P	1.1223060	-70.0940620	2015-11-13		obsr524548	S62190215	Incidental	P20	EBIRD					0			
2020-04-08 11:37:19	Colombia	CO	Vaupés	CO-VAU							Mitú	L10605957	P	1.2680000	-70.2210000	2015-11-05		obsr985048	S65206502	Historical	P62	EBIRD					0		Historical checklist created by eBird/Macaulay Library from Internet Bird Collection media. Original IBC location name and coordinates: Mitú (1.268, -70.221).	
2022-10-25 08:07:26.415548	Colombia	CO	Vaupés	CO-VAU							Mitú	L10605957	P	1.2680000	-70.2210000	2015-11-12		obsr985048	S65206507	Historical	P62	EBIRD					0		Historical checklist created by eBird/Macaulay Library from Internet Bird Collection media. Original IBC location name and coordinates: Mitú (1.268, -70.221).	
2020-03-03 20:30:34	Colombia	CO	Vaupés	CO-VAU							Mitú	L10605957	P	1.2680000	-70.2210000	2015-11-08		obsr985048	S65206503	Historical	P62	EBIRD					0		Historical checklist created by eBird/Macaulay Library from Internet Bird Collection media. Original IBC location name and coordinates: Mitú (1.268, -70.221).	
2020-02-27 14:43:47	Colombia	CO	Vaupés	CO-VAU							Mitú	L10605957	P	1.2680000	-70.2210000	2015-11-14		obsr985048	S65206509	Historical	P62	EBIRD					0		Historical checklist created by eBird/Macaulay Library from Internet Bird Collection media. Original IBC location name and coordinates: Mitú (1.268, -70.221).	
2020-02-27 14:43:47	Colombia	CO	Vaupés	CO-VAU							Mitú	L10605957	P	1.2680000	-70.2210000	2015-11-13		obsr985048	S65206508	Historical	P62	EBIRD					0		Historical checklist created by eBird/Macaulay Library from Internet Bird Collection media. Original IBC location name and coordinates: Mitú (1.268, -70.221).	
2020-05-18 11:05:14	Colombia	CO	Vaupés	CO-VAU							Mitú	L10605957	P	1.2680000	-70.2210000	2015-11-11		obsr985048	S65206506	Historical	P62	EBIRD					0		Historical checklist created by eBird/Macaulay Library from Internet Bird Collection media. Original IBC location name and coordinates: Mitú (1.268, -70.221).	
2023-08-13 17:27:40.258686	Colombia	CO	Vaupés	CO-VAU							Mitú	L10605957	P	1.2680000	-70.2210000	2015-11-09		obsr985048	S65206504	Historical	P62	EBIRD					0		Historical checklist created by eBird/Macaulay Library from Internet Bird Collection media. Original IBC location name and coordinates: Mitú (1.268, -70.221).	
2021-01-14 22:58:57.920019	Colombia	CO	Vaupés	CO-VAU							Mitú	L10605957	P	1.2680000	-70.2210000	2015-11-10		obsr985048	S65206505	Historical	P62	EBIRD					0		Historical checklist created by eBird/Macaulay Library from Internet Bird Collection media. Original IBC location name and coordinates: Mitú (1.268, -70.221).	
2023-02-05 09:30:38.916828	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2015-12-13	03:00:00	obsr817735	S127658070	Traveling	P22	EBIRD	30	3.000		1	1			
2023-02-05 09:18:29.132146	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2015-12-13	06:00:00	obsr817735	S127657071	Traveling	P22	EBIRD	20	1.000		1	1			
2023-02-05 09:16:06.097413	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2015-12-12	09:30:00	obsr817735	S127656840	Traveling	P22	EBIRD	60	2.000		1	1			
2023-10-24 06:04:07.806049	Colombia	CO	Vaupés	CO-VAU							Senda Cerro Guacamaya	L1193326	H	1.2228872	-70.2310359	2015-01-15	06:00:00	obsr232095	S21677183	Traveling	P22	EBIRD	300	8.000		4	1	G1141704		
2024-01-02 13:23:43.393529	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-01-20	15:10:00	obsr142759	S23160675	Traveling	P22	EBIRD	165	14.484		9	1			
2024-01-02 13:23:43.604004	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-11-09	05:30:00	obsr541322	S67963209	Traveling	P22	EBIRD	480	5.000		7	1		Originally entered in My Birding from HBW Alive (birdlist ID: 920503). Prepared and uploaded by eBird staff; taxonomy updated and locations reconciled. <br /><br />Original My Birding birdlist title: <b>Mitu - White Sand Forest and Santa Marta boardwalk (09 Nov 2015)</b>. Original territory and coordinates: Colombia. <br /><br /><b>Birdlist Comments: </b> Walked White Sand Forest trail. Afternoon 	
2024-03-12 21:16:03.764357	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-01-11	15:30:00	obsr232095	S21670374	Traveling	P22	EBIRD	120	2.000		4	1	G1141696	Hike to campsite at Cerro Urania	
2020-05-18 08:43:24	Colombia	CO	Vaupés	CO-VAU							Senda Cerro Guacamaya	L1193326	H	1.2228872	-70.2310359	2015-11-05		obsr351810	S61087078	Historical	P62	EBIRD					1			
2024-01-02 12:27:05.574865	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-10-25	15:51:00	obsr347082	S25770164	Traveling	P22	EBIRD	99	3.219		9	1			
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-04-15	14:30:00	obsr119620	S25164104	Traveling	P22	EBIRD	180	1.609		5	1	G2556034	Birding with Trevor Ellery, Peter Barnes, Doug Ghrist, Ann Bush	
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-04-19	15:05:00	obsr507040	S23030786	Traveling	P22	EBIRD	182	1.000		4	1		We did the bridge called Mituceño, and the trail before to get it.	
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-02-26	14:17:00	obsr307381	S22170993	Traveling	P22	EBIRD	208	4.000		3	1	G1166468	Urania  Submitted from  BirdLog SA for Android v1.9.6	
2022-10-26 13:13:14.814738	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-01-21	15:30:00	obsr142759	S23161336	Traveling	P22	EBIRD	110	2.414		9	1			
2023-01-26 19:39:22.326479	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-03-01	05:57:00	obsr121486	S22166521	Traveling	P22	EBIRD	689	14.000		4	1	G1166473	with guide juan sebastien Submitted from  BirdLog SA for Android v1.9.6	
2020-05-20 11:40:54	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-11-08	14:10:00	obsr1704441	S69369096	Traveling	P22	EBIRD	190	9.000		6	1			
2022-02-27 12:53:16.011774	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-01-21	16:30:00	obsr110092	S34000869	Traveling	P22	EBIRD	60	1.207		10	1		Rockjumper trip w/ Forrest Rowland, Ellimea our local guide in Mitu	
2024-03-12 21:17:45.098606	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-01-12	06:00:00	obsr406578	S21779866	Traveling	P22	EBIRD	600	16.000		4	1	G1141699	Rain heavily for large portions of the day.	
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-03-24	14:00:00	obsr92695	S22891126	Traveling	P22	EBIRD	240	3.000		5	1			
2023-10-24 06:04:15.143233	Colombia	CO	Vaupés	CO-VAU							Senda Cerro Guacamaya	L1193326	H	1.2228872	-70.2310359	2015-01-15	06:00:00	obsr406578	S21779864	Traveling	P22	EBIRD	300	8.000		4	1	G1141704		
2023-10-24 06:04:12.522316	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-01-11	15:00:00	obsr203202	S21730634	Traveling	P22	EBIRD	180	8.047		4	1			
2022-10-26 13:22:07.739043	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-11-20	14:30:00	obsr1704441	S71030046	Traveling	P22	EBIRD	190	5.000		4	1			
2021-09-15 18:12:40.070879	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-11-08		obsr92695	S36711636	Historical	P62	EBIRD				4	0			
2024-03-12 21:15:09.07873	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-01-11	15:30:00	obsr203202	S21752232	Traveling	P22	EBIRD	120	2.000		4	1	G1141696	Hike to campsite at Cerro Urania	
2024-03-12 21:17:45.098606	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-01-12	06:00:00	obsr203202	S21752235	Traveling	P22	EBIRD	600	16.000		4	1	G1141699	Rain heavily for large portions of the day.	
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-04-15	14:30:00	obsr245077	S38334618	Traveling	P22	EBIRD	180	1.609		5	1	G2556034	Birding with Trevor Ellery, Peter Barnes, Doug Ghrist, Ann Bush	
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-02-26	14:17:00	obsr232412	S22171610	Traveling	P22	EBIRD	208	4.000		3	1	G1166468	Urania  Submitted from  BirdLog SA for Android v1.9.6	
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-02-26	14:17:00	obsr121486	S22166532	Traveling	P22	EBIRD	208	4.000		3	1	G1166468	Urania  Submitted from  BirdLog SA for Android v1.9.6	
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-07-09	06:00:00	obsr433512	S45090896	Historical	P62	EBIRD	180	2.000		5	1			
2023-10-24 06:24:42.037683	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-04-14	06:00:00	obsr245077	S38334573	Traveling	P22	EBIRD	480	1.609		5	1	G2556031	Birding with Trevor Ellory, Peter Barnes, Doug Ghrist, Ann Bush	
2023-10-24 06:06:39.903504	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-04-14	06:00:00	obsr119620	S25163655	Traveling	P22	EBIRD	480	1.609		5	1	G2556031	Birding with Trevor Ellory, Peter Barnes, Doug Ghrist, Ann Bush	
2023-10-24 06:05:31.470401	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-03-22	14:00:00	obsr128626	S23367016	Traveling	P22	EBIRD	240	6.437		5	1		Birding with Pablo Florez	
2021-02-05 12:13:45.808506	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-03-01	05:57:00	obsr232412	S22171624	Traveling	P22	EBIRD	689	14.000		4	1	G1166473	with guide juan sebastien Submitted from  BirdLog SA for Android v1.9.6	
2021-02-05 12:13:45.808506	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-03-01	05:57:00	obsr108813	S22171073	Traveling	P22	EBIRD	689	14.000		4	1	G1166473	with guide juan sebastien Submitted from  BirdLog SA for Android v1.9.6	
2021-02-05 12:13:45.808506	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-03-01	05:57:00	obsr307381	S22171072	Traveling	P22	EBIRD	689	14.000		4	1	G1166473	with guide juan sebastien Submitted from  BirdLog SA for Android v1.9.6	
2023-10-24 06:04:13.503445	Colombia	CO	Vaupés	CO-VAU							Senda Cerro Guacamaya	L1193326	H	1.2228872	-70.2310359	2015-01-15	06:00:00	obsr203202	S21752244	Traveling	P22	EBIRD	300	8.000		4	1	G1141704		
2024-03-12 21:17:45.098606	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-01-12	06:00:00	obsr232095	S21670315	Traveling	P22	EBIRD	600	16.000		4	1	G1141699	Rain heavily for large portions of the day.	
2024-03-12 21:15:09.07873	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-01-11	15:30:00	obsr406578	S21779867	Traveling	P22	EBIRD	120	2.000		4	1	G1141696	Hike to campsite at Cerro Urania	
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-11-04		obsr351810	S61079714	Historical	P62	EBIRD					0			
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-11-06		obsr351810	S61079799	Historical	P62	EBIRD					1			
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-10-26	15:15:00	obsr347082	S25780465	Traveling	P22	EBIRD	135	3.219		7	1			
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-11-06		obsr92695	S36708654	Historical	P62	EBIRD				4	1			
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-11-03		obsr351810	S61079560	Historical	P62	EBIRD					1			
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-11-03	14:00:00	obsr92695	S36696572	Traveling	P22	EBIRD	210	4.000		4	1			
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-11-08		obsr351810	S61079927	Historical	P62	EBIRD					1			
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-01-21	14:27:00	obsr162387	S22739091	Incidental	P20	EBIRD				1	1			
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-01-18	15:00:00	obsr162387	S22739095	Incidental	P20	EBIRD				1	1			
2020-05-03 06:46:20	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2015-01-22	14:00:00	obsr162387	S22739089	Incidental	P20	EBIRD				1	1			
2024-01-02 13:23:47.600935	Colombia	CO	Vaupés	CO-VAU							Tayazu trail	L11969918	P	1.1481504	-70.0387014	2015-11-12	06:00:00	obsr541322	S67963213	Traveling	P22	EBIRD	480	5.000		7	1		Originally entered in My Birding from HBW Alive (birdlist ID: 920953). Prepared and uploaded by eBird staff; taxonomy updated and locations reconciled. <br /><br />Original My Birding birdlist title: <b>Mitu (12 Nov 2015)</b>. Original territory and coordinates: Colombia. <br /><br /><b>Birdlist Comments: </b> Tayazu trail and MCH	
